image_name,detection_score,label,xmin,ymin,xmax,ymax
car_2024-07-26_23_58_03.jpg,0.42313331365585327,not_moth,8145,5425,8411,5845
car_2024-07-26_23_58_03.jpg,0.35266050696372986,not_moth,1157,1350,1270,1487
car_2024-07-26_23_58_03.jpg,0.3248138129711151,not_moth,6078,5843,6219,6108
car_2024-07-26_23_58_03.jpg,0.3166995942592621,not_moth,3382,1030,3470,1194
car_2024-07-26_23_58_03.jpg,0.29019230604171753,not_moth,3580,3231,3662,3344
car_2024-07-26_23_58_03.jpg,0.2871442139148712,not_moth,8917,3224,9077,3384
car_2024-07-26_23_58_03.jpg,0.27583378553390503,not_moth,2449,2241,2533,2353
car_2024-07-26_23_58_03.jpg,0.2672058939933777,not_moth,2821,418,2893,533
car_2024-07-26_23_58_03.jpg,0.2656676173210144,not_moth,3981,3724,4051,3837
car_2024-07-26_23_58_03.jpg,0.24849630892276764,not_moth,402,676,467,779
car_2024-07-26_23_58_03.jpg,0.2385869175195694,not_moth,5347,2231,5419,2340
car_2024-07-26_23_58_03.jpg,0.23717069625854492,not_moth,144,4946,230,5070
car_2024-07-26_23_58_03.jpg,0.23169410228729248,not_moth,6785,3766,6871,3882
car_2024-07-26_23_58_03.jpg,0.22184577584266663,moth,7888,6073,8330,6337
car_2024-07-26_23_58_03.jpg,0.21833565831184387,not_moth,841,1211,962,1300
car_2024-07-26_23_58_03.jpg,0.21266071498394012,moth,589,5900,978,6180
car_2024-07-29_21_00_03.jpg,0.28852933645248413,not_moth,1413,5312,1486,5426
car_2024-07-29_21_00_03.jpg,0.2839236259460449,moth,1624,5353,1704,5456
car_2024-07-29_21_00_03.jpg,0.2753135561943054,moth,594,5896,973,6151
car_2024-07-29_21_00_03.jpg,0.271231085062027,not_moth,2144,5914,2227,6073
car_2024-07-29_21_00_03.jpg,0.25562596321105957,moth,7903,6076,8272,6327
car_2024-07-29_21_00_03.jpg,0.21625371277332306,not_moth,5232,4063,5294,4150
car_2024-07-29_21_10_03_extra.jpg,0.2852663993835449,not_moth,2736,5299,2831,5449
car_2024-07-29_21_10_03_extra.jpg,0.2787522077560425,moth,7909,6077,8278,6324
car_2024-07-29_21_10_03_extra.jpg,0.27372488379478455,moth,592,5898,971,6158
car_2024-07-29_21_10_03_extra.jpg,0.22025737166404724,not_moth,142,6071,8521,6931
car_2024-07-29_21_20_03_extra.jpg,0.6956080794334412,not_moth,4381,480,4659,780
car_2024-07-29_21_20_03_extra.jpg,0.4745253622531891,not_moth,3901,3687,4051,3915
car_2024-07-29_21_20_03_extra.jpg,0.32365939021110535,not_moth,7010,5078,7122,5216
car_2024-07-29_21_20_03_extra.jpg,0.21263451874256134,moth,3566,5682,3718,5834
car_2024-07-29_21_30_03.jpg,0.4099124073982239,not_moth,1165,4954,1350,5148
car_2024-07-29_21_30_03.jpg,0.2762035131454468,moth,7897,6073,8270,6322
car_2024-07-29_21_30_03.jpg,0.2733270823955536,moth,598,5895,977,6149
car_2024-07-29_21_30_03.jpg,0.2522859573364258,not_moth,1941,5363,2042,5475
car_2024-07-29_21_30_03.jpg,0.2300046980381012,not_moth,2971,2667,3043,2786
car_2024-07-29_21_30_03.jpg,0.22133567929267883,not_moth,3947,4413,4048,4500
car_2024-07-29_21_30_03.jpg,0.20058493316173553,moth,142,6065,8528,6933
car_2024-07-29_21_40_03_extra.jpg,0.5343150496482849,moth,2685,5352,2817,5573
car_2024-07-29_21_40_03_extra.jpg,0.3546704053878784,not_moth,3661,794,3727,911
car_2024-07-29_21_40_03_extra.jpg,0.24549883604049683,not_moth,6672,5044,6788,5136
car_2024-07-29_21_40_03_extra.jpg,0.23522187769412994,not_moth,527,1525,595,1613
car_2024-07-29_21_40_03_extra.jpg,0.22398869693279266,moth,595,5896,976,6156
car_2024-07-29_21_40_03_extra.jpg,0.2152533084154129,moth,7897,6075,8270,6326
car_2024-07-29_21_50_03_extra.jpg,0.442463219165802,not_moth,2747,3168,2848,3321
car_2024-07-29_21_50_03_extra.jpg,0.30052807927131653,not_moth,4222,5458,4339,5594
car_2024-07-29_21_50_03_extra.jpg,0.2570386826992035,not_moth,4987,5697,5105,5833
car_2024-07-29_21_50_03_extra.jpg,0.2567039132118225,not_moth,2039,3351,2110,3427
car_2024-07-29_21_50_03_extra.jpg,0.2497328370809555,not_moth,4689,5742,4761,5899
car_2024-07-29_21_50_03_extra.jpg,0.23389644920825958,not_moth,7748,2832,7826,2924
car_2024-07-29_21_50_03_extra.jpg,0.20567423105239868,not_moth,1642,6055,1753,6206
car_2024-07-29_21_50_03_extra.jpg,0.20494265854358673,moth,7893,6071,8261,6321
car_2024-07-29_21_50_03_extra.jpg,0.203511044383049,moth,605,5891,984,6160
car_2024-07-29_22_00_03.jpg,0.4439668357372284,moth,6348,4727,6564,4916
car_2024-07-29_22_00_03.jpg,0.33357685804367065,moth,2001,6023,2347,6192
car_2024-07-29_22_00_03.jpg,0.29761794209480286,moth,7896,6071,8262,6319
car_2024-07-29_22_00_03.jpg,0.2947104573249817,moth,605,5892,984,6139
car_2024-07-29_22_00_03.jpg,0.21726524829864502,moth,80,5999,9117,6933
car_2024-07-29_22_00_03.jpg,0.2128896415233612,not_moth,155,6026,8530,6934
car_2024-07-29_22_10_04_extra.jpg,0.4294233024120331,not_moth,7440,896,7575,1117
car_2024-07-29_22_10_04_extra.jpg,0.28168976306915283,not_moth,815,1916,891,2072
car_2024-07-29_22_10_04_extra.jpg,0.24988394975662231,not_moth,816,4088,913,4207
car_2024-07-29_22_10_04_extra.jpg,0.2416161149740219,not_moth,1241,4675,1342,4753
car_2024-07-29_22_10_04_extra.jpg,0.22050578892230988,moth,599,5896,976,6148
car_2024-07-29_22_10_04_extra.jpg,0.22016435861587524,moth,7898,6076,8271,6326
car_2024-07-29_22_10_04_extra.jpg,0.21748265624046326,not_moth,1064,4252,1149,4347
car_2024-07-29_22_10_04_extra.jpg,0.20587512850761414,not_moth,7365,5911,7471,6046
car_2024-07-29_22_20_03_extra.jpg,0.4220578074455261,not_moth,8817,5986,9000,6110
car_2024-07-29_22_20_03_extra.jpg,0.3918355703353882,not_moth,603,1389,691,1542
car_2024-07-29_22_20_03_extra.jpg,0.3881436884403229,not_moth,1199,739,1302,835
car_2024-07-29_22_20_03_extra.jpg,0.3337831199169159,not_moth,4693,4781,4788,4947
car_2024-07-29_22_20_03_extra.jpg,0.31750932335853577,not_moth,4292,1670,4373,1793
car_2024-07-29_22_20_03_extra.jpg,0.2807266414165497,not_moth,982,250,1056,361
car_2024-07-29_22_20_03_extra.jpg,0.23039403557777405,not_moth,7401,5794,7479,5937
car_2024-07-29_22_20_03_extra.jpg,0.20090267062187195,moth,7907,6082,8275,6326
car_2024-07-29_22_30_03.jpg,0.4126863479614258,not_moth,834,2678,1005,2907
car_2024-07-29_22_30_03.jpg,0.375468909740448,not_moth,4692,4776,4789,4946
car_2024-07-29_22_30_03.jpg,0.2864607274532318,not_moth,397,543,492,692
car_2024-07-29_22_30_03.jpg,0.27218398451805115,not_moth,1784,976,1860,1099
car_2024-07-29_22_30_03.jpg,0.24540165066719055,moth,596,5896,976,6164
car_2024-07-29_22_30_03.jpg,0.24111954867839813,not_moth,388,529,547,708
car_2024-07-29_22_30_03.jpg,0.24044068157672882,moth,7902,6077,8272,6325
car_2024-07-29_22_30_03.jpg,0.23691469430923462,not_moth,1050,342,1120,427
car_2024-07-29_22_30_03.jpg,0.23109108209609985,not_moth,2920,553,2976,671
car_2024-07-29_22_40_03_extra.jpg,0.47922810912132263,not_moth,2809,1305,2911,1486
car_2024-07-29_22_40_03_extra.jpg,0.3985982835292816,not_moth,4040,1782,4112,1883
car_2024-07-29_22_40_03_extra.jpg,0.35640591382980347,not_moth,7042,2296,7110,2404
car_2024-07-29_22_40_03_extra.jpg,0.35191017389297485,not_moth,6670,1730,6749,1814
car_2024-07-29_22_40_03_extra.jpg,0.2694985866546631,not_moth,1124,331,1173,425
car_2024-07-29_22_40_03_extra.jpg,0.26229268312454224,not_moth,4291,5286,4365,5418
car_2024-07-29_22_40_03_extra.jpg,0.20758505165576935,moth,592,5896,991,6146
car_2024-07-29_22_40_03_extra.jpg,0.20502996444702148,not_moth,4134,5351,4188,5424
car_2024-07-29_22_50_04_extra.jpg,0.25407809019088745,not_moth,658,1060,771,1133
car_2024-07-29_22_50_04_extra.jpg,0.24370220303535461,not_moth,682,1273,752,1389
car_2024-07-29_22_50_04_extra.jpg,0.23833206295967102,not_moth,4032,5223,4095,5341
car_2024-07-29_22_50_04_extra.jpg,0.23205140233039856,not_moth,3035,388,3111,483
car_2024-07-29_22_50_04_extra.jpg,0.23112548887729645,not_moth,2557,5235,2632,5357
car_2024-07-29_22_50_04_extra.jpg,0.23003259301185608,not_moth,4510,5311,4586,5440
car_2024-07-29_22_50_04_extra.jpg,0.22583220899105072,moth,606,5891,983,6155
car_2024-07-29_22_50_04_extra.jpg,0.22141660749912262,moth,7900,6071,8263,6317
car_2024-07-29_22_50_04_extra.jpg,0.20446358621120453,moth,140,6066,8506,6931
car_2024-07-29_22_50_04_extra.jpg,0.20416976511478424,not_moth,1196,520,1252,600
car_2024-07-29_22_50_04_extra.jpg,0.20333099365234375,moth,4816,5702,4950,5805
car_2024-07-29_23_00_03.jpg,0.5511535406112671,moth,6178,6129,6596,6303
car_2024-07-29_23_00_03.jpg,0.27699705958366394,not_moth,1047,5432,1193,5574
car_2024-07-29_23_00_03.jpg,0.24095870554447174,moth,7897,6073,8266,6322
car_2024-07-29_23_00_03.jpg,0.23378044366836548,moth,598,5888,979,6136
car_2024-07-29_23_10_03_extra.jpg,0.5511850118637085,not_moth,6963,528,7146,709
car_2024-07-29_23_10_03_extra.jpg,0.3663671016693115,not_moth,7000,1265,7082,1417
car_2024-07-29_23_10_03_extra.jpg,0.3365652561187744,not_moth,1130,191,1211,321
car_2024-07-29_23_10_03_extra.jpg,0.3272094130516052,not_moth,4019,2023,4082,2123
car_2024-07-29_23_10_03_extra.jpg,0.3141885995864868,not_moth,1297,200,1365,298
car_2024-07-29_23_10_03_extra.jpg,0.2999134957790375,not_moth,3923,4961,3986,5058
car_2024-07-29_23_10_03_extra.jpg,0.2960972487926483,not_moth,783,194,865,282
car_2024-07-29_23_10_03_extra.jpg,0.2929840385913849,not_moth,4667,2858,4761,2934
car_2024-07-29_23_10_03_extra.jpg,0.2852590084075928,not_moth,1180,748,1244,838
car_2024-07-29_23_10_03_extra.jpg,0.281099408864975,not_moth,90,388,180,470
car_2024-07-29_23_10_03_extra.jpg,0.24119345843791962,not_moth,91,1160,156,1268
car_2024-07-29_23_10_03_extra.jpg,0.22895677387714386,not_moth,54,1362,164,1427
car_2024-07-29_23_10_03_extra.jpg,0.22818316519260406,not_moth,6384,3795,6466,3912
car_2024-07-29_23_10_03_extra.jpg,0.22082220017910004,moth,7894,6072,8263,6326
car_2024-07-29_23_10_03_extra.jpg,0.20107293128967285,not_moth,5611,5555,5766,5746
car_2024-07-29_23_20_03_extra.jpg,0.7581275105476379,moth,885,836,1320,1264
car_2024-07-29_23_30_03.jpg,0.7385984063148499,moth,1038,287,1413,824
car_2024-07-29_23_40_03_extra.jpg,0.5567207932472229,not_moth,2450,3116,2655,3480
car_2024-07-29_23_40_03_extra.jpg,0.447414755821228,not_moth,993,1,1515,270
car_2024-07-29_23_40_03_extra.jpg,0.28444769978523254,not_moth,4957,2244,5019,2362
car_2024-07-29_23_40_03_extra.jpg,0.2735989987850189,not_moth,3838,1916,3908,2025
car_2024-07-29_23_40_03_extra.jpg,0.2552140951156616,not_moth,999,0,1336,268
car_2024-07-29_23_40_03_extra.jpg,0.21519121527671814,not_moth,4668,5689,4870,5926
car_2024-07-29_23_50_03_extra.jpg,0.6942838430404663,moth,5763,2672,6054,3063
car_2024-07-29_23_50_03_extra.jpg,0.5575088858604431,not_moth,1022,5,1477,324
car_2024-07-29_23_50_03_extra.jpg,0.4639139473438263,moth,5269,5591,5615,5845
car_2024-07-29_23_50_03_extra.jpg,0.24097207188606262,not_moth,3357,5607,3492,5706
car_2024-07-29_23_50_03_extra.jpg,0.20195285975933075,not_moth,1465,1099,1571,1187
car_2024-07-29_23_58_03.jpg,0.6174271702766418,not_moth,5278,4239,5504,4515
car_2024-07-29_23_58_03.jpg,0.5838850140571594,not_moth,1789,1223,2045,1525
car_2024-07-29_23_58_03.jpg,0.4521934986114502,not_moth,3548,5329,3702,5437
car_2024-07-29_23_58_03.jpg,0.4338427782058716,not_moth,3908,5268,3995,5418
car_2024-07-29_23_58_03.jpg,0.4256146550178528,not_moth,1074,14,1479,283
car_2024-07-29_23_58_03.jpg,0.4217202663421631,not_moth,5003,2739,5098,2919
car_2024-07-29_23_58_03.jpg,0.41122937202453613,not_moth,2572,1486,2646,1640
car_2024-07-29_23_58_03.jpg,0.34754887223243713,not_moth,5649,4794,5720,4931
car_2024-07-29_23_58_03.jpg,0.30776187777519226,not_moth,5668,4217,5771,4298
car_2024-07-29_23_58_03.jpg,0.2720319330692291,not_moth,3660,4841,3710,4938
car_2024-07-29_23_58_03.jpg,0.27094781398773193,not_moth,1076,20,1314,283
car_2024-07-29_23_58_03.jpg,0.2500222325325012,not_moth,5501,2279,5568,2386
car_2024-07-29_23_58_03.jpg,0.24476535618305206,not_moth,1506,408,1606,492
car_2024-07-29_23_58_03.jpg,0.23949384689331055,not_moth,9016,5709,9140,5868
car_2024-07-29_23_58_03.jpg,0.23817966878414154,not_moth,2219,205,2295,308
car_2024-07-29_23_58_03.jpg,0.22851242125034332,not_moth,4271,2532,4338,2624
car_2024-07-29_23_58_03.jpg,0.2032773792743683,not_moth,6545,610,6596,713
car_2024-07-31_21_00_03.jpg,0.2810167372226715,moth,7895,6041,8258,6291
car_2024-07-31_21_00_03.jpg,0.2755553722381592,moth,589,5873,965,6099
car_2024-07-31_21_00_03.jpg,0.2657765746116638,not_moth,3573,2233,3630,2355
car_2024-07-31_21_00_03.jpg,0.22957931458950043,moth,8392,6108,9143,6931
car_2024-07-31_21_00_03.jpg,0.229079470038414,not_moth,143,6029,8520,6930
car_2024-07-31_21_00_03.jpg,0.22725237905979156,not_moth,2270,5180,2369,5359
car_2024-07-31_21_00_03.jpg,0.21788112819194794,not_moth,71,5940,9105,6930
car_2024-07-31_21_00_03.jpg,0.2156502604484558,not_moth,5343,5873,5435,5996
car_2024-07-31_21_10_03_extra.jpg,0.6821646690368652,moth,3381,4564,3622,4877
car_2024-07-31_21_10_03_extra.jpg,0.4726317226886749,not_moth,3979,4199,4088,4325
car_2024-07-31_21_10_03_extra.jpg,0.46420007944107056,not_moth,7345,1888,7455,2010
car_2024-07-31_21_10_03_extra.jpg,0.463672399520874,not_moth,6295,1141,6377,1248
car_2024-07-31_21_10_03_extra.jpg,0.31912338733673096,not_moth,5352,1143,5402,1236
car_2024-07-31_21_10_03_extra.jpg,0.2859935462474823,not_moth,915,589,1006,742
car_2024-07-31_21_10_03_extra.jpg,0.25185954570770264,not_moth,8438,2796,8506,2919
car_2024-07-31_21_10_03_extra.jpg,0.20041188597679138,not_moth,1498,5210,1583,5303
car_2024-07-31_21_30_03.jpg,0.7159196138381958,not_moth,5444,499,5859,960
car_2024-07-31_21_30_03.jpg,0.25033479928970337,not_moth,6997,321,7117,439
car_2024-07-31_21_40_03_extra.jpg,0.7031790018081665,not_moth,4390,3344,4810,3825
car_2024-07-31_21_40_03_extra.jpg,0.2230803221464157,not_moth,1987,5137,2520,5415
car_2024-07-31_21_40_03_extra.jpg,0.2014157772064209,not_moth,7760,811,7843,975
car_2024-07-31_21_50_03_extra.jpg,0.44958025217056274,not_moth,6979,2057,7064,2160
car_2024-07-31_21_50_03_extra.jpg,0.42414459586143494,not_moth,7813,1274,7922,1445
car_2024-07-31_21_50_03_extra.jpg,0.33109962940216064,not_moth,3600,4409,3695,4527
car_2024-07-31_21_50_03_extra.jpg,0.2975465953350067,not_moth,4471,4368,4529,4488
car_2024-07-31_21_50_03_extra.jpg,0.2823318541049957,not_moth,4484,4553,4557,4648
car_2024-07-31_21_50_03_extra.jpg,0.2716405987739563,not_moth,970,866,1047,963
car_2024-07-31_21_50_03_extra.jpg,0.2673773467540741,not_moth,1786,4549,1870,4715
car_2024-07-31_21_50_03_extra.jpg,0.2377963811159134,not_moth,8224,3742,8290,3856
car_2024-07-31_21_50_03_extra.jpg,0.23112013936042786,not_moth,1621,548,1674,641
car_2024-07-31_21_50_03_extra.jpg,0.2294570356607437,not_moth,5198,5357,5277,5422
car_2024-07-31_21_50_03_extra.jpg,0.22177128493785858,moth,7890,6042,8251,6292
car_2024-07-31_21_50_03_extra.jpg,0.21366600692272186,not_moth,4975,472,5030,606
car_2024-07-31_21_50_03_extra.jpg,0.2081737220287323,not_moth,4426,3752,4473,3814
car_2024-07-31_21_50_03_extra.jpg,0.20525243878364563,not_moth,5597,3586,5650,3657
car_2024-07-31_22_00_03.jpg,0.46711093187332153,moth,5410,2731,5537,2929
car_2024-07-31_22_00_03.jpg,0.40392112731933594,not_moth,6928,2066,7018,2171
car_2024-07-31_22_00_03.jpg,0.34585368633270264,not_moth,4041,960,4118,1068
car_2024-07-31_22_00_03.jpg,0.31281235814094543,not_moth,1195,600,1280,684
car_2024-07-31_22_00_03.jpg,0.29065650701522827,not_moth,4557,435,4604,525
car_2024-07-31_22_00_03.jpg,0.284615695476532,moth,7889,6040,8253,6292
car_2024-07-31_22_00_03.jpg,0.2672252953052521,moth,6324,5625,6452,5822
car_2024-07-31_22_00_03.jpg,0.23035025596618652,not_moth,591,5872,967,6090
car_2024-07-31_22_00_03.jpg,0.22917532920837402,not_moth,4011,5299,4137,5371
car_2024-07-31_22_00_03.jpg,0.2197089046239853,not_moth,1786,2731,1843,2855
car_2024-07-31_22_00_03.jpg,0.21001307666301727,moth,8389,6106,9145,6936
car_2024-07-31_22_00_03.jpg,0.20909515023231506,not_moth,711,3630,776,3713
car_2024-07-31_22_10_03_extra.jpg,0.22748017311096191,moth,79,5829,9109,6925
car_2024-07-31_22_20_03_extra.jpg,0.334561288356781,not_moth,6103,304,6244,430
car_2024-07-31_22_20_03_extra.jpg,0.2800082266330719,not_moth,6811,2335,6899,2448
car_2024-07-31_22_20_03_extra.jpg,0.25562942028045654,not_moth,796,339,859,463
car_2024-07-31_22_20_03_extra.jpg,0.2386934906244278,not_moth,3014,1978,3118,2053
car_2024-07-31_22_20_03_extra.jpg,0.23093244433403015,moth,7892,6040,8255,6287
car_2024-07-31_22_20_03_extra.jpg,0.2264731228351593,not_moth,3892,2711,3946,2821
car_2024-07-31_22_20_03_extra.jpg,0.22382482886314392,not_moth,1848,1534,1949,1655
car_2024-07-31_22_20_03_extra.jpg,0.22209584712982178,not_moth,845,2684,958,2768
car_2024-07-31_22_20_03_extra.jpg,0.2078566700220108,moth,8108,4598,8235,4779
car_2024-07-31_22_30_03.jpg,0.4581436812877655,not_moth,670,2436,768,2714
car_2024-07-31_22_30_03.jpg,0.34558340907096863,not_moth,2681,2260,2739,2370
car_2024-07-31_22_30_03.jpg,0.3313404321670532,not_moth,6955,2923,7035,3017
car_2024-07-31_22_30_03.jpg,0.29546859860420227,not_moth,1048,360,1126,456
car_2024-07-31_22_30_03.jpg,0.28677132725715637,not_moth,624,364,713,436
car_2024-07-31_22_30_03.jpg,0.2861202657222748,not_moth,6863,2693,6945,2803
car_2024-07-31_22_30_03.jpg,0.2650654911994934,not_moth,866,2615,939,2703
car_2024-07-31_22_30_03.jpg,0.25503477454185486,not_moth,4089,2759,4146,2860
car_2024-07-31_22_30_03.jpg,0.2476363480091095,not_moth,2871,2395,2949,2451
car_2024-07-31_22_30_03.jpg,0.21562828123569489,not_moth,7780,345,7840,444
car_2024-07-31_22_30_03.jpg,0.20931991934776306,moth,596,5868,974,6093
car_2024-07-31_22_30_03.jpg,0.20592033863067627,moth,7885,6035,8247,6282
car_2024-07-31_22_30_03.jpg,0.20352713763713837,not_moth,2511,2448,2575,2517
car_2024-07-31_22_40_03_extra.jpg,0.2870253324508667,not_moth,239,3125,344,3282
car_2024-07-31_22_40_03_extra.jpg,0.2513396739959717,moth,7892,6040,8253,6295
car_2024-07-31_22_40_03_extra.jpg,0.23180444538593292,not_moth,6259,5014,6367,5090
car_2024-07-31_22_40_03_extra.jpg,0.2308593988418579,not_moth,4868,500,4944,611
car_2024-07-31_22_40_03_extra.jpg,0.22476385533809662,not_moth,5464,2661,5537,2773
car_2024-07-31_22_40_03_extra.jpg,0.22361339628696442,not_moth,6962,2916,7045,3015
car_2024-07-31_22_40_03_extra.jpg,0.22328200936317444,not_moth,6326,5587,6414,5687
car_2024-07-31_22_40_03_extra.jpg,0.21770097315311432,not_moth,6560,5345,6632,5438
car_2024-07-31_22_40_03_extra.jpg,0.21710243821144104,not_moth,6917,5015,6974,5126
car_2024-07-31_22_40_03_extra.jpg,0.21583513915538788,not_moth,2735,3507,2821,3614
car_2024-07-31_22_40_03_extra.jpg,0.211960107088089,not_moth,5410,363,5572,430
car_2024-07-31_22_40_03_extra.jpg,0.20917131006717682,moth,86,6031,9123,6935
car_2024-07-31_22_40_03_extra.jpg,0.20657818019390106,not_moth,7023,1703,7117,1789
car_2024-07-31_22_40_03_extra.jpg,0.2051209956407547,not_moth,6010,4802,6075,4909
car_2024-07-31_22_40_03_extra.jpg,0.20311328768730164,not_moth,594,5873,968,6097
car_2024-07-31_22_40_03_extra.jpg,0.20119698345661163,not_moth,2028,4948,2119,5025
car_2024-07-31_22_50_03_extra.jpg,0.35628488659858704,moth,7090,1363,7319,1550
car_2024-07-31_22_50_03_extra.jpg,0.3240649700164795,not_moth,3286,2898,3408,3078
car_2024-07-31_22_50_03_extra.jpg,0.3213639259338379,not_moth,7092,1391,7294,1548
car_2024-07-31_22_50_03_extra.jpg,0.31675735116004944,not_moth,8711,1913,8814,2003
car_2024-07-31_22_50_03_extra.jpg,0.3094741404056549,not_moth,2657,644,2752,733
car_2024-07-31_22_50_03_extra.jpg,0.2785957455635071,not_moth,5875,432,5944,568
car_2024-07-31_22_50_03_extra.jpg,0.2767152786254883,not_moth,3020,596,3122,672
car_2024-07-31_22_50_03_extra.jpg,0.2741243243217468,not_moth,1362,487,1440,623
car_2024-07-31_22_50_03_extra.jpg,0.26672425866127014,not_moth,4918,3056,4999,3159
car_2024-07-31_22_50_03_extra.jpg,0.26418596506118774,not_moth,3139,4714,3290,4876
car_2024-07-31_22_50_03_extra.jpg,0.2605019211769104,not_moth,7095,1434,7241,1544
car_2024-07-31_22_50_03_extra.jpg,0.2603064775466919,not_moth,4501,3016,4572,3119
car_2024-07-31_22_50_03_extra.jpg,0.2427060902118683,not_moth,574,1719,669,1818
car_2024-07-31_22_50_03_extra.jpg,0.2290930300951004,not_moth,4571,3359,4630,3464
car_2024-07-31_22_50_03_extra.jpg,0.2268260270357132,not_moth,2908,4852,2995,4957
car_2024-07-31_22_50_03_extra.jpg,0.22335000336170197,not_moth,591,5872,966,6098
car_2024-07-31_22_50_03_extra.jpg,0.21354909241199493,moth,7892,6041,8252,6287
car_2024-07-31_22_50_03_extra.jpg,0.21188358962535858,not_moth,3668,5874,3752,5983
car_2024-07-31_22_50_03_extra.jpg,0.20338357985019684,not_moth,1603,4578,1687,4687
car_2024-07-31_23_00_03.jpg,0.6268015503883362,moth,7890,5282,8423,5818
car_2024-07-31_23_00_03.jpg,0.4536453187465668,moth,506,2291,1039,2721
car_2024-07-31_23_00_03.jpg,0.34673556685447693,not_moth,2939,4470,3062,4641
car_2024-07-31_23_00_03.jpg,0.2949017286300659,not_moth,3230,4627,3311,4745
car_2024-07-31_23_00_03.jpg,0.2645956575870514,not_moth,3773,242,3878,334
car_2024-07-31_23_00_03.jpg,0.2411540448665619,not_moth,3932,244,3989,338
car_2024-07-31_23_00_03.jpg,0.23992271721363068,not_moth,6499,4483,6610,4670
car_2024-07-31_23_00_03.jpg,0.22943975031375885,not_moth,3285,871,3382,948
car_2024-07-31_23_00_03.jpg,0.20903125405311584,not_moth,1470,4562,1534,4674
car_2024-07-31_23_00_03.jpg,0.2043023705482483,not_moth,21,1105,122,1187
car_2024-07-31_23_00_03.jpg,0.20001739263534546,not_moth,1694,4068,1778,4169
car_2024-07-31_23_10_03_extra.jpg,0.5636492371559143,not_moth,508,2299,1011,2746
car_2024-07-31_23_10_03_extra.jpg,0.25664225220680237,not_moth,3095,4244,3226,4450
car_2024-07-31_23_10_03_extra.jpg,0.2303573340177536,not_moth,1067,213,1150,286
car_2024-07-31_23_10_03_extra.jpg,0.22261810302734375,not_moth,1448,868,1553,938
car_2024-07-31_23_10_03_extra.jpg,0.22236043214797974,not_moth,1039,321,1132,376
car_2024-07-31_23_10_03_extra.jpg,0.22071339190006256,moth,7885,6037,8251,6282
car_2024-07-31_23_10_03_extra.jpg,0.20684489607810974,moth,596,5870,973,6095
car_2024-07-31_23_10_03_extra.jpg,0.20419733226299286,not_moth,2440,2031,2532,2128
car_2024-07-31_23_20_03_extra.jpg,0.40516912937164307,not_moth,540,2306,1053,2741
car_2024-07-31_23_20_03_extra.jpg,0.3526114523410797,not_moth,3103,4244,3227,4451
car_2024-07-31_23_20_03_extra.jpg,0.3380844295024872,not_moth,3892,5210,3987,5377
car_2024-07-31_23_20_03_extra.jpg,0.29102230072021484,not_moth,4549,280,4606,370
car_2024-07-31_23_20_03_extra.jpg,0.28736811876296997,not_moth,5804,368,5868,470
car_2024-07-31_23_20_03_extra.jpg,0.2863612473011017,not_moth,5255,379,5315,469
car_2024-07-31_23_20_03_extra.jpg,0.286240816116333,not_moth,7149,374,7227,467
car_2024-07-31_23_20_03_extra.jpg,0.26599302887916565,not_moth,2208,4454,2303,4561
car_2024-07-31_23_20_03_extra.jpg,0.2607221007347107,not_moth,5595,1925,5694,2033
car_2024-07-31_23_20_03_extra.jpg,0.24551944434642792,not_moth,7760,2433,7840,2554
car_2024-07-31_23_20_03_extra.jpg,0.24474996328353882,not_moth,4711,306,4772,363
car_2024-07-31_23_20_03_extra.jpg,0.240456223487854,not_moth,5818,1612,5873,1728
car_2024-07-31_23_20_03_extra.jpg,0.23717820644378662,not_moth,994,1591,1067,1697
car_2024-07-31_23_20_03_extra.jpg,0.23491789400577545,not_moth,8310,1830,8416,1912
car_2024-07-31_23_20_03_extra.jpg,0.23337766528129578,not_moth,1254,5505,1348,5630
car_2024-07-31_23_20_03_extra.jpg,0.22277256846427917,not_moth,8475,3315,8562,3424
car_2024-07-31_23_20_03_extra.jpg,0.21604923903942108,not_moth,5408,3351,5478,3464
car_2024-07-31_23_20_03_extra.jpg,0.21310120820999146,moth,7886,6038,8249,6299
car_2024-07-31_23_20_03_extra.jpg,0.20930355787277222,not_moth,3641,1010,3701,1081
car_2024-07-31_23_20_03_extra.jpg,0.20792081952095032,not_moth,8609,372,8673,480
car_2024-07-31_23_20_03_extra.jpg,0.20788906514644623,not_moth,2964,3749,3064,3828
car_2024-07-31_23_20_03_extra.jpg,0.2062930464744568,not_moth,6555,3936,6650,4040
car_2024-07-31_23_20_03_extra.jpg,0.20538929104804993,not_moth,6187,2081,6247,2201
car_2024-07-31_23_20_03_extra.jpg,0.20449908077716827,not_moth,5242,3725,5312,3825
car_2024-07-31_23_20_03_extra.jpg,0.20203903317451477,not_moth,3921,250,3992,320
car_2024-07-31_23_30_03.jpg,0.6872836947441101,moth,1866,5494,3083,6189
car_2024-07-31_23_30_03.jpg,0.31660541892051697,not_moth,3364,6616,4215,6938
car_2024-07-31_23_30_03.jpg,0.2911183834075928,not_moth,535,2298,1055,2741
car_2024-07-31_23_30_03.jpg,0.23101763427257538,not_moth,3,5559,967,6744
car_2024-07-31_23_30_03.jpg,0.21048320829868317,not_moth,3101,278,3191,365
car_2024-07-31_23_30_03.jpg,0.20631837844848633,not_moth,3902,329,3989,428
