image_name,label
13152.png,1
13153.png,1
13154.png,0
13155.png,1
13156.png,1
13157.png,1
13158.png,1
13159.png,1
13160.png,1
13161.png,1
13162.png,1
13163.png,1
13164.png,1
13165.png,1
13166.png,1
13167.png,1
13168.png,1
13169.png,1
13170.png,1
13171.png,1
13172.png,1
13173.png,1
13174.png,1
13175.png,1
13176.png,1
13177.png,1
13178.png,1
13179.png,1
13180.png,1
13181.png,1
13182.png,1
13183.png,1
13184.png,1
13185.png,1
13186.png,1
13187.png,1
13188.png,0
13189.png,0
13190.png,0
13191.png,1
13192.png,1
13193.png,0
13194.png,0
13195.png,0
13196.png,0
13197.png,0
13198.png,1
13199.png,1
13200.png,0
13201.png,0
13202.png,0
13203.png,0
13204.png,0
13205.png,0
13206.png,0
13207.png,0
13208.png,1
13209.png,0
13210.png,0
13211.png,0
13212.png,0
13213.png,0
13214.png,1
13215.png,1
13216.png,1
13217.png,1
13218.png,0
13219.png,0
13220.png,0
13221.png,1
13222.png,1
13223.png,1
13224.png,1
13225.png,1
13226.png,0
13227.png,1
13228.png,1
13229.png,1
13230.png,0
13231.png,0
13232.png,1
13233.png,1
13234.png,1
13235.png,1
13236.png,1
13237.png,1
13238.png,0
13239.png,0
13240.png,0
13241.png,1
13242.png,1
13243.png,1
13244.png,1
13245.png,1
13246.png,1
13247.png,1
13248.png,0
13249.png,1
13250.png,1
13251.png,1
13252.png,1
13253.png,1
13254.png,1
13255.png,1
13256.png,1
13257.png,1
13258.png,1
13259.png,1
13260.png,1
13261.png,1
13262.png,1
13263.png,0
13264.png,0
13265.png,1
13266.png,1
13267.png,1
13268.png,1
13269.png,1
13270.png,1
13271.png,1
13272.png,1
13273.png,1
13274.png,1
13275.png,0
13276.png,1
13277.png,1
13278.png,1
13279.png,1
13280.png,1
13281.png,1
13282.png,1
13283.png,1
13284.png,1
13285.png,0
13286.png,0
13287.png,1
13288.png,1
13289.png,1
13290.png,1
13291.png,1
13292.png,1
13293.png,1
13294.png,1
13295.png,1
13296.png,1
13297.png,0
13298.png,1
13299.png,1
13300.png,1
13301.png,1
13302.png,1
13303.png,1
13304.png,1
13305.png,1
13306.png,1
13307.png,0
13308.png,0
13309.png,0
13310.png,1
13311.png,1
13312.png,1
13313.png,1
13314.png,1
13315.png,1
13316.png,1
13317.png,1
13318.png,0
13319.png,0
13320.png,0
13321.png,0
13322.png,0
13323.png,0
13324.png,0
13325.png,0
13326.png,0
13327.png,0
13328.png,1
13329.png,0
13330.png,0
13331.png,0
13332.png,0
13333.png,1
13334.png,0
13335.png,0
13336.png,0
13337.png,1
13338.png,0
13339.png,0
13340.png,0
13341.png,0
13342.png,0
13343.png,0
13344.png,1
13345.png,0
13346.png,0
13347.png,0
13348.png,1
13349.png,1
13350.png,1
13351.png,0
13352.png,1
13353.png,1
13354.png,1
13355.png,1
13356.png,1
13357.png,0
13358.png,1
13359.png,1
13360.png,1
13361.png,0
13362.png,0
13363.png,0
13364.png,0
13365.png,0
13366.png,0
13367.png,1
13368.png,0
13369.png,0
13370.png,0
13371.png,0
13372.png,0
13373.png,0
13374.png,0
13375.png,0
13376.png,0
13377.png,0
13378.png,0
13379.png,1
13380.png,1
13381.png,1
13382.png,0
13383.png,0
13384.png,0
13385.png,0
13386.png,0
13387.png,0
13388.png,1
13389.png,1
13390.png,1
13391.png,1
13392.png,1
13393.png,1
13394.png,1
13395.png,0
13396.png,0
13397.png,0
13398.png,0
13399.png,0
13400.png,0
13401.png,0
13402.png,1
13403.png,1
13404.png,1
13405.png,1
13406.png,1
13407.png,1
13408.png,1
13409.png,1
13410.png,1
13411.png,1
13412.png,1
13413.png,0
13414.png,0
13415.png,0
13416.png,0
13417.png,0
13418.png,0
13419.png,0
13420.png,1
13421.png,1
13422.png,1
13423.png,1
13424.png,1
13425.png,1
13426.png,1
13427.png,1
13428.png,1
13429.png,1
13430.png,1
13431.png,1
13432.png,0
13433.png,0
13434.png,0
13435.png,0
13436.png,0
13437.png,0
13438.png,0
13439.png,0
13440.png,0
13441.png,0
13442.png,0
13443.png,1
13444.png,1
13445.png,1
13446.png,1
13447.png,1
13448.png,1
13449.png,1
13450.png,1
13451.png,1
13452.png,1
13453.png,1
13454.png,1
13455.png,1
13456.png,1
13457.png,1
13458.png,1
13459.png,0
13460.png,0
13461.png,0
13462.png,0
13463.png,0
13464.png,1
13465.png,1
13466.png,1
13467.png,1
13468.png,1
13469.png,1
13470.png,1
13471.png,1
13472.png,1
13473.png,1
13474.png,1
13475.png,1
13476.png,1
13477.png,1
13478.png,1
13479.png,1
13480.png,0
13481.png,0
13482.png,0
13483.png,0
13484.png,1
13485.png,1
13486.png,1
13487.png,1
13488.png,1
13489.png,1
13490.png,1
13491.png,1
13492.png,1
13493.png,1
13494.png,1
13495.png,0
13496.png,0
13497.png,0
13498.png,0
13499.png,1
13500.png,1
13501.png,1
13502.png,1
13503.png,1
13504.png,1
13505.png,1
13506.png,1
13507.png,1
13508.png,1
13509.png,1
13510.png,1
13511.png,1
13512.png,0
13513.png,0
13514.png,0
13515.png,1
13516.png,1
13517.png,1
13518.png,1
13519.png,1
13520.png,1
13521.png,1
13522.png,1
13523.png,1
13524.png,1
13525.png,1
13526.png,1
13527.png,0
13528.png,0
13529.png,1
13530.png,1
13531.png,1
13532.png,1
13533.png,1
13534.png,1
13535.png,1
13536.png,1
13537.png,1
13538.png,1
13539.png,1
13540.png,1
13541.png,1
13542.png,1
13543.png,1
13544.png,0
13545.png,1
13546.png,1
13547.png,1
13548.png,1
13549.png,1
13550.png,1
13551.png,1
13552.png,1
13553.png,1
13554.png,1
13555.png,0
13556.png,1
13557.png,1
13558.png,1
13559.png,1
13560.png,1
13561.png,1
13562.png,1
13563.png,1
13564.png,1
13565.png,1
13566.png,1
13567.png,1
13568.png,1
13569.png,1
13570.png,0
13571.png,0
13572.png,1
13573.png,1
13574.png,1
13575.png,1
13576.png,1
13577.png,1
13578.png,1
13579.png,1
13580.png,1
13581.png,1
13582.png,0
13583.png,0
13584.png,1
13585.png,1
13586.png,1
13587.png,1
13588.png,1
13589.png,1
13590.png,1
13591.png,1
13592.png,1
13593.png,1
13594.png,1
13595.png,0
13596.png,0
13597.png,1
13598.png,1
13599.png,1
13600.png,0
13601.png,0
13602.png,1
13603.png,1
13604.png,1
13605.png,1
13606.png,1
13607.png,1
13608.png,1
13609.png,1
13610.png,1
13611.png,1
13612.png,0
13613.png,1
13614.png,0
13615.png,0
13616.png,1
13617.png,0
13618.png,0
13619.png,1
13620.png,1
13621.png,1
13622.png,1
13623.png,1
13624.png,0
13625.png,0
13626.png,0
13627.png,1
13628.png,1
13629.png,1
13630.png,1
13631.png,1
13632.png,1
13633.png,1
13634.png,1
13635.png,0
13636.png,1
13637.png,1
13638.png,1
13639.png,1
13640.png,1
13641.png,1
13642.png,1
13643.png,1
13644.png,0
13645.png,0
13646.png,0
13647.png,0
13648.png,1
13649.png,1
13650.png,1
13651.png,1
13652.png,1
13653.png,1
13654.png,1
13655.png,1
13656.png,1
13657.png,1
13658.png,0
13659.png,0
13660.png,0
13661.png,0
13662.png,1
13663.png,1
13664.png,1
13665.png,1
13666.png,1
13667.png,1
13668.png,1
13669.png,1
13670.png,1
13671.png,0
13672.png,1
13673.png,0
13674.png,1
13675.png,1
13676.png,1
13677.png,1
13678.png,1
13679.png,1
13680.png,1
13681.png,1
13682.png,1
13683.png,1
13684.png,1
13685.png,0
13686.png,0
13687.png,0
13688.png,1
13689.png,1
13690.png,1
13691.png,1
13692.png,1
13693.png,1
13694.png,1
13695.png,1
13696.png,1
13697.png,1
13698.png,1
13699.png,1
13700.png,1
13701.png,1
13702.png,0
13703.png,0
13704.png,1
13705.png,1
13706.png,1
13707.png,1
13708.png,1
13709.png,1
13710.png,1
13711.png,0
13712.png,0
13713.png,0
13714.png,0
13715.png,0
13716.png,0
13717.png,0
13718.png,0
13719.png,1
13720.png,1
13721.png,1
13722.png,1
13723.png,1
13724.png,1
13725.png,1
13726.png,1
13727.png,1
13728.png,0
13729.png,0
13730.png,0
13731.png,0
13732.png,1
13733.png,1
13734.png,1
13735.png,1
13736.png,1
13737.png,1
13738.png,1
13739.png,1
13740.png,1
13741.png,1
13742.png,1
13743.png,1
13744.png,1
13745.png,1
13746.png,1
13747.png,1
13748.png,1
13749.png,1
13750.png,1
13751.png,1
13752.png,1
13753.png,1
13754.png,1
13755.png,1
13756.png,1
13757.png,1
13758.png,1
13759.png,1
13760.png,1
13761.png,1
13762.png,1
13763.png,1
13764.png,1
13765.png,1
13766.png,1
13767.png,1
13768.png,1
13769.png,0
13770.png,1
13771.png,1
13772.png,1
13773.png,1
13774.png,1
13775.png,1
13776.png,1
13777.png,1
13778.png,1
13779.png,1
13780.png,1
13781.png,1
13782.png,1
13783.png,1
13784.png,1
13785.png,1
13786.png,1
13787.png,1
13788.png,1
13789.png,1
13790.png,1
13791.png,1
13792.png,1
13793.png,0
13794.png,1
13795.png,1
13796.png,1
13797.png,1
13798.png,1
13799.png,0
13800.png,0
13801.png,0
13802.png,0
13803.png,0
13804.png,0
13805.png,0
13806.png,0
13807.png,0
13808.png,0
13809.png,0
13810.png,0
13811.png,0
13812.png,0
13813.png,1
13814.png,1
13815.png,1
13816.png,1
13817.png,1
13818.png,1
13819.png,1
13820.png,1
13821.png,1
13822.png,1
13823.png,1
13824.png,0
13825.png,0
13826.png,0
13827.png,0
13828.png,1
13829.png,1
13830.png,1
13831.png,1
13832.png,1
13833.png,1
13834.png,1
13835.png,1
13836.png,1
13837.png,1
13838.png,1
13839.png,1
13840.png,1
13841.png,0
13842.png,0
13843.png,0
13844.png,0
13845.png,0
13846.png,0
13847.png,0
13848.png,1
13849.png,1
13850.png,1
13851.png,1
13852.png,0
13853.png,0
13854.png,0
13855.png,0
13856.png,0
13857.png,0
13858.png,0
13859.png,0
13860.png,1
13861.png,1
13862.png,0
13863.png,0
13864.png,0
13865.png,0
13866.png,0
13867.png,0
13868.png,0
13869.png,1
13870.png,1
13871.png,1
13872.png,1
13873.png,1
13874.png,0
13875.png,0
13876.png,0
13877.png,1
13878.png,1
13879.png,1
13880.png,1
13881.png,1
13882.png,1
13883.png,1
13884.png,1
13885.png,0
13886.png,0
13887.png,0
13888.png,0
13889.png,0
13890.png,0
13891.png,0
13892.png,0
13893.png,1
13894.png,1
13895.png,1
13896.png,1
13897.png,1
13898.png,1
13899.png,0
13900.png,1
13901.png,0
13902.png,1
13903.png,0
13904.png,0
13905.png,0
13906.png,0
13907.png,1
13908.png,1
13909.png,1
13910.png,1
13911.png,1
13912.png,1
13913.png,1
13914.png,1
13915.png,1
13916.png,0
13917.png,0
13918.png,0
13919.png,0
13920.png,0
13921.png,0
13922.png,0
13923.png,1
13924.png,1
13925.png,1
13926.png,1
13927.png,1
13928.png,1
13929.png,1
13930.png,1
13931.png,1
13932.png,0
13933.png,0
13934.png,0
13935.png,1
13936.png,1
13937.png,1
13938.png,1
13939.png,1
13940.png,1
13941.png,1
13942.png,1
13943.png,1
13944.png,1
13945.png,1
13946.png,1
13947.png,1
13948.png,1
13949.png,0
13950.png,0
13951.png,0
13952.png,0
13953.png,0
13954.png,0
13955.png,0
13956.png,1
13957.png,1
13958.png,1
13959.png,1
13960.png,1
13961.png,1
13962.png,1
13963.png,1
13964.png,1
13965.png,1
13966.png,1
13967.png,1
13968.png,1
13969.png,0
13970.png,1
13971.png,1
13972.png,1
13973.png,1
13974.png,1
13975.png,1
13976.png,1
13977.png,1
13978.png,1
13979.png,1
13980.png,1
13981.png,1
13982.png,0
13983.png,0
13984.png,1
13985.png,1
13986.png,1
13987.png,1
13988.png,1
13989.png,1
13990.png,1
13991.png,1
13992.png,1
13993.png,1
13994.png,1
13995.png,1
13996.png,0
13997.png,1
13998.png,0
13999.png,0
14000.png,1
14001.png,1
14002.png,1
14003.png,1
14004.png,1
14005.png,1
14006.png,1
14007.png,1
14008.png,1
14009.png,1
14010.png,1
14011.png,1
14012.png,0
14013.png,0
14014.png,0
14015.png,0
14016.png,1
14017.png,1
14018.png,1
14019.png,1
14020.png,1
14021.png,1
14022.png,1
14023.png,1
14024.png,1
14025.png,1
14026.png,1
14027.png,1
14028.png,1
14029.png,1
14030.png,0
14031.png,0
14032.png,0
14033.png,0
14034.png,1
14035.png,1
14036.png,1
14037.png,1
14038.png,1
14039.png,1
14040.png,1
14041.png,1
14042.png,1
14043.png,1
14044.png,1
14045.png,1
14046.png,1
14047.png,1
14048.png,1
14049.png,0
14050.png,0
14051.png,0
14052.png,0
14053.png,1
14054.png,1
14055.png,1
14056.png,1
14057.png,1
14058.png,1
14059.png,1
14060.png,1
14061.png,1
14062.png,1
14063.png,0
14064.png,0
14065.png,0
14066.png,1
14067.png,1
14068.png,1
14069.png,1
14070.png,1
14071.png,1
14072.png,1
14073.png,1
14074.png,1
14075.png,1
14076.png,1
14077.png,1
14078.png,1
14079.png,0
14080.png,0
14081.png,1
14082.png,1
14083.png,1
14084.png,1
14085.png,1
14086.png,1
14087.png,1
14088.png,1
14089.png,1
14090.png,1
14091.png,0
14092.png,0
14093.png,0
14094.png,0
14095.png,0
14096.png,0
14097.png,0
14098.png,0
14099.png,1
14100.png,1
14101.png,1
14102.png,1
14103.png,1
14104.png,1
14105.png,1
14106.png,1
14107.png,1
14108.png,1
14109.png,0
14110.png,0
14111.png,1
14112.png,1
14113.png,1
14114.png,1
14115.png,1
14116.png,1
14117.png,1
14118.png,0
14119.png,0
14120.png,0
14121.png,0
14122.png,0
14123.png,0
14124.png,0
14125.png,1
14126.png,0
14127.png,0
14128.png,1
14129.png,1
14130.png,0
14131.png,0
14132.png,0
14133.png,0
14134.png,1
14135.png,1
14136.png,1
14137.png,1
14138.png,1
14139.png,1
14140.png,1
14141.png,1
14142.png,1
14143.png,1
14144.png,1
14145.png,0
14146.png,0
14147.png,0
14148.png,0
14149.png,1
14150.png,1
14151.png,1
14152.png,1
14153.png,1
14154.png,1
14155.png,1
14156.png,1
14157.png,1
14158.png,1
14159.png,1
14160.png,1
14161.png,1
14162.png,1
14163.png,1
14164.png,1
14165.png,1
14166.png,1
14167.png,1
14168.png,0
14169.png,0
14170.png,0
14171.png,1
14172.png,1
14173.png,1
14174.png,1
14175.png,1
14176.png,1
14177.png,1
14178.png,1
14179.png,1
14180.png,1
14181.png,1
14182.png,1
14183.png,1
14184.png,1
14185.png,1
14186.png,1
14187.png,1
14188.png,1
14189.png,1
14190.png,1
14191.png,1
14192.png,1
14193.png,0
14194.png,0
14195.png,0
14196.png,0
14197.png,0
14198.png,1
14199.png,1
14200.png,1
14201.png,1
14202.png,1
14203.png,1
14204.png,1
14205.png,1
14206.png,1
14207.png,1
14208.png,1
14209.png,1
14210.png,1
14211.png,1
14212.png,1
14213.png,1
14214.png,1
14215.png,0
14216.png,0
14217.png,0
14218.png,0
14219.png,0
14220.png,0
14221.png,1
14222.png,1
14223.png,1
14224.png,1
14225.png,1
14226.png,1
14227.png,1
14228.png,1
14229.png,1
14230.png,1
14231.png,1
14232.png,1
14233.png,1
14234.png,0
14235.png,0
14236.png,0
14237.png,1
14238.png,1
14239.png,1
14240.png,1
14241.png,1
14242.png,1
14243.png,1
14244.png,1
14245.png,1
14246.png,1
14247.png,1
14248.png,0
14249.png,0
14250.png,0
14251.png,1
14252.png,1
14253.png,1
14254.png,1
14255.png,1
14256.png,1
14257.png,1
14258.png,1
14259.png,1
14260.png,1
14261.png,1
14262.png,1
14263.png,1
14264.png,1
14265.png,0
14266.png,0
14267.png,0
14268.png,1
14269.png,1
14270.png,1
14271.png,1
14272.png,1
14273.png,1
14274.png,1
14275.png,0
14276.png,0
14277.png,1
14278.png,1
14279.png,1
14280.png,1
14281.png,1
14282.png,1
14283.png,1
14284.png,1
14285.png,1
14286.png,1
14287.png,1
14288.png,1
14289.png,1
14290.png,1
14291.png,0
14292.png,0
14293.png,0
14294.png,0
14295.png,0
14296.png,1
14297.png,1
14298.png,1
14299.png,1
14300.png,0
14301.png,0
14302.png,0
14303.png,0
14304.png,0
14305.png,0
14306.png,0
14307.png,0
14308.png,0
14309.png,0
14310.png,0
14311.png,0
14312.png,0
14313.png,0
14314.png,0
14315.png,0
14316.png,0
14317.png,1
14318.png,0
14319.png,0
14320.png,0
14321.png,0
14322.png,0
14323.png,0
14324.png,0
14325.png,0
14326.png,0
14327.png,0
14328.png,0
14329.png,1
14330.png,1
14331.png,1
14332.png,1
14333.png,1
14334.png,1
14335.png,1
14336.png,1
14337.png,1
14338.png,1
14339.png,0
14340.png,0
14341.png,0
14342.png,1
14343.png,0
14344.png,1
14345.png,0
14346.png,0
14347.png,0
14348.png,0
14349.png,0
14350.png,1
14351.png,0
14352.png,0
14353.png,0
14354.png,0
14355.png,0
14356.png,0
14357.png,0
14358.png,0
14359.png,0
14360.png,0
14361.png,0
14362.png,0
14363.png,0
14364.png,0
14365.png,0
14366.png,0
14367.png,0
14368.png,0
14369.png,0
14370.png,0
14371.png,0
14372.png,0
14373.png,0
14374.png,0
14375.png,0
14376.png,1
14377.png,1
14378.png,1
14379.png,1
14380.png,1
14381.png,1
14382.png,0
14383.png,1
14384.png,0
14385.png,0
14386.png,0
14387.png,0
14388.png,0
14389.png,0
14390.png,0
14391.png,0
14392.png,1
14393.png,1
14394.png,0
14395.png,0
14396.png,0
14397.png,1
14398.png,0
14399.png,0
14400.png,1
14401.png,0
14402.png,1
14403.png,0
14404.png,0
14405.png,0
14406.png,1
14407.png,0
14408.png,0
14409.png,0
14410.png,0
14411.png,0
14412.png,0
14413.png,0
14414.png,0
14415.png,0
14416.png,0
14417.png,0
14418.png,0
14419.png,0
14420.png,0
14421.png,0
14422.png,0
14423.png,0
14424.png,0
14425.png,0
14426.png,0
14427.png,0
14428.png,0
14429.png,0
14430.png,0
14431.png,0
14432.png,1
14433.png,1
14434.png,1
14435.png,1
14436.png,1
14437.png,1
14438.png,1
14439.png,1
14440.png,1
14441.png,1
14442.png,1
14443.png,1
14444.png,1
14445.png,1
14446.png,1
14447.png,1
14448.png,1
14449.png,1
14450.png,0
14451.png,0
14452.png,0
14453.png,0
14454.png,0
14455.png,0
14456.png,0
14457.png,0
14458.png,0
14459.png,0
14460.png,0
14461.png,0
14462.png,0
14463.png,0
14464.png,0
14465.png,0
14466.png,0
14467.png,0
14468.png,0
14469.png,0
14470.png,0
14471.png,0
14472.png,0
14473.png,0
14474.png,0
14475.png,0
14476.png,0
14477.png,0
14478.png,0
14479.png,0
14480.png,0
14481.png,1
14482.png,1
14483.png,1
14484.png,1
14485.png,1
14486.png,1
14487.png,0
14488.png,0
14489.png,1
14490.png,1
14491.png,1
14492.png,1
14493.png,1
14494.png,1
14495.png,1
14496.png,1
14497.png,1
14498.png,1
14499.png,0
14500.png,0
14501.png,1
14502.png,1
14503.png,1
14504.png,0
14505.png,1
14506.png,0
14507.png,0
14508.png,1
14509.png,0
14510.png,0
14511.png,0
14512.png,1
14513.png,1
14514.png,1
14515.png,1
14516.png,1
14517.png,0
14518.png,1
14519.png,1
14520.png,1
14521.png,0
14522.png,0
14523.png,1
14524.png,1
14525.png,1
14526.png,1
14527.png,1
14528.png,1
14529.png,0
14530.png,0
14531.png,0
14532.png,0
14533.png,0
14534.png,0
14535.png,1
14536.png,1
14537.png,1
14538.png,1
14539.png,1
14540.png,1
14541.png,0
14542.png,1
14543.png,0
14544.png,0
14545.png,0
14546.png,0
14547.png,0
14548.png,0
14549.png,0
14550.png,1
14551.png,0
14552.png,0
14553.png,1
14554.png,1
14555.png,1
14556.png,0
14557.png,0
14558.png,0
14559.png,0
14560.png,1
14561.png,1
14562.png,1
14563.png,1
14564.png,1
14565.png,1
14566.png,1
14567.png,1
14568.png,1
14569.png,1
14570.png,1
14571.png,0
14572.png,0
14573.png,0
14574.png,1
14575.png,1
14576.png,1
14577.png,1
14578.png,1
14579.png,1
14580.png,0
14581.png,1
14582.png,1
14583.png,1
14584.png,1
14585.png,1
14586.png,1
14587.png,1
14588.png,1
14589.png,1
14590.png,0
14591.png,1
14592.png,1
14593.png,1
14594.png,1
14595.png,1
14596.png,1
14597.png,0
14598.png,0
14599.png,1
14600.png,1
14601.png,1
14602.png,1
14603.png,1
14604.png,1
14605.png,1
14606.png,0
14607.png,1
14608.png,1
14609.png,1
14610.png,1
14611.png,1
14612.png,1
14613.png,1
14614.png,1
14615.png,1
14616.png,0
14617.png,0
14618.png,1
14619.png,1
14620.png,0
14621.png,0
14622.png,0
14623.png,0
14624.png,0
14625.png,0
14626.png,0
14627.png,0
14628.png,0
14629.png,0
14630.png,0
14631.png,1
14632.png,1
14633.png,1
14634.png,0
14635.png,0
14636.png,0
14637.png,0
14638.png,1
14639.png,1
14640.png,0
14641.png,1
14642.png,0
14643.png,0
14644.png,0
14645.png,1
14646.png,1
14647.png,1
14648.png,0
14649.png,0
14650.png,0
14651.png,1
14652.png,1
14653.png,0
14654.png,0
14655.png,0
14656.png,0
14657.png,1
14658.png,1
14659.png,1
14660.png,1
14661.png,0
14662.png,0
14663.png,0
14664.png,1
14665.png,1
14666.png,1
14667.png,1
14668.png,1
14669.png,0
14670.png,1
14671.png,1
14672.png,0
14673.png,0
14674.png,0
14675.png,0
14676.png,0
14677.png,1
14678.png,1
14679.png,1
14680.png,1
14681.png,1
14682.png,1
14683.png,0
14684.png,1
14685.png,1
14686.png,1
14687.png,1
14688.png,1
14689.png,1
14690.png,1
14691.png,1
14692.png,1
14693.png,1
14694.png,1
14695.png,1
14696.png,1
14697.png,0
14698.png,1
14699.png,0
14700.png,0
14701.png,0
14702.png,0
14703.png,1
14704.png,1
14705.png,1
14706.png,1
14707.png,1
14708.png,1
14709.png,1
14710.png,1
14711.png,1
14712.png,1
14713.png,1
14714.png,0
14715.png,0
14716.png,0
14717.png,0
14718.png,0
14719.png,1
14720.png,1
14721.png,1
14722.png,1
14723.png,1
14724.png,1
14725.png,0
14726.png,0
14727.png,1
14728.png,1
14729.png,1
14730.png,1
14731.png,1
14732.png,1
14733.png,1
14734.png,1
14735.png,0
14736.png,1
14737.png,1
14738.png,1
14739.png,1
14740.png,0
14741.png,1
14742.png,1
14743.png,1
14744.png,1
14745.png,1
14746.png,1
14747.png,1
14748.png,1
14749.png,0
14750.png,1
14751.png,1
14752.png,0
14753.png,1
14754.png,1
14755.png,1
14756.png,0
14757.png,0
14758.png,1
14759.png,1
14760.png,0
14761.png,1
14762.png,1
14763.png,1
14764.png,0
14765.png,0
14766.png,0
14767.png,0
14768.png,0
14769.png,0
14770.png,1
14771.png,1
14772.png,1
14773.png,1
14774.png,1
14775.png,1
14776.png,0
14777.png,1
14778.png,0
14779.png,0
14780.png,0
14781.png,1
14782.png,0
14783.png,0
14784.png,0
14785.png,1
14786.png,1
14787.png,1
14788.png,1
14789.png,1
14790.png,0
14791.png,1
14792.png,1
14793.png,0
14794.png,1
14795.png,1
14796.png,1
14797.png,1
14798.png,1
14799.png,1
14800.png,1
14801.png,1
14802.png,0
14803.png,1
14804.png,1
14805.png,1
14806.png,1
14807.png,0
14808.png,1
14809.png,1
14810.png,1
14811.png,0
14812.png,0
14813.png,0
14814.png,1
14815.png,1
14816.png,1
14817.png,1
14818.png,1
14819.png,1
14820.png,1
14821.png,1
14822.png,1
14823.png,0
14824.png,0
14825.png,1
14826.png,1
14827.png,1
14828.png,1
14829.png,0
14830.png,0
14831.png,1
14832.png,1
14833.png,1
14834.png,1
14835.png,1
14836.png,1
14837.png,0
14838.png,0
14839.png,1
14840.png,1
14841.png,1
14842.png,1
14843.png,0
14844.png,0
14845.png,0
14846.png,1
14847.png,0
14848.png,1
14849.png,1
14850.png,1
14851.png,1
14852.png,1
14853.png,1
14854.png,1
14855.png,0
14856.png,0
14857.png,1
14858.png,1
14859.png,1
14860.png,1
14861.png,1
14862.png,0
14863.png,1
14864.png,1
14865.png,0
14866.png,0
14867.png,0
14868.png,0
14869.png,1
14870.png,1
14871.png,1
14872.png,1
14873.png,1
14874.png,1
14875.png,1
14876.png,1
14877.png,1
14878.png,1
14879.png,0
14880.png,0
14881.png,0
14882.png,0
14883.png,0
14884.png,1
14885.png,1
14886.png,1
14887.png,1
14888.png,1
14889.png,1
14890.png,1
14891.png,1
14892.png,0
14893.png,1
14894.png,1
14895.png,0
14896.png,0
14897.png,0
14898.png,0
14899.png,0
14900.png,0
14901.png,0
14902.png,1
14903.png,1
14904.png,1
14905.png,0
14906.png,0
14907.png,1
14908.png,0
14909.png,0
14910.png,0
14911.png,0
14912.png,1
14913.png,0
14914.png,0
14915.png,1
14916.png,1
14917.png,0
14918.png,0
14919.png,0
14920.png,1
14921.png,0
14922.png,0
14923.png,0
14924.png,0
14925.png,0
14926.png,0
14927.png,0
14928.png,0
14929.png,0
14930.png,1
14931.png,0
14932.png,0
14933.png,0
14934.png,0
14935.png,0
14936.png,0
14937.png,0
14938.png,0
14939.png,0
14940.png,1
14941.png,1
14942.png,1
14943.png,1
14944.png,1
14945.png,1
14946.png,1
14947.png,1
14948.png,0
14949.png,0
14950.png,0
14951.png,0
14952.png,0
14953.png,0
14954.png,0
14955.png,0
14956.png,0
14957.png,0
14958.png,0
14959.png,1
14960.png,1
14961.png,1
14962.png,1
14963.png,1
14964.png,0
14965.png,0
14966.png,0
14967.png,0
14968.png,0
14969.png,0
14970.png,0
14971.png,0
14972.png,0
14973.png,0
14974.png,0
14975.png,0
14976.png,0
14977.png,0
14978.png,0
14979.png,1
14980.png,1
14981.png,1
14982.png,1
14983.png,1
14984.png,0
14985.png,0
14986.png,0
14987.png,0
14988.png,0
14989.png,0
14990.png,0
14991.png,0
14992.png,0
14993.png,0
14994.png,0
14995.png,0
14996.png,0
14997.png,0
14998.png,0
14999.png,0
15000.png,1
15001.png,1
15002.png,1
15003.png,1
15004.png,1
15005.png,1
15006.png,1
15007.png,1
15008.png,1
15009.png,1
15010.png,1
15011.png,0
15012.png,1
15013.png,0
15014.png,1
15015.png,1
15016.png,1
15017.png,1
15018.png,0
15019.png,1
15020.png,1
15021.png,1
15022.png,1
15023.png,1
15024.png,0
15025.png,1
15026.png,1
15027.png,1
15028.png,0
15029.png,1
15030.png,1
15031.png,1
15032.png,1
15033.png,1
15034.png,0
15035.png,0
15036.png,1
15037.png,1
15038.png,1
15039.png,1
15040.png,1
15041.png,1
15042.png,1
15043.png,1
15044.png,1
15045.png,1
15046.png,1
15047.png,1
15048.png,1
15049.png,1
15050.png,1
15051.png,1
15052.png,1
15053.png,1
15054.png,1
15055.png,1
15056.png,1
15057.png,1
15058.png,1
15059.png,0
15060.png,0
15061.png,1
15062.png,1
15063.png,1
15064.png,1
15065.png,1
15066.png,1
15067.png,1
15068.png,1
15069.png,1
15070.png,1
15071.png,1
15072.png,1
15073.png,1
15074.png,0
15075.png,1
15076.png,1
15077.png,1
15078.png,1
15079.png,1
15080.png,1
15081.png,1
15082.png,0
15083.png,0
15084.png,0
15085.png,0
15086.png,0
15087.png,1
15088.png,1
15089.png,1
15090.png,1
15091.png,1
15092.png,1
15093.png,1
15094.png,1
15095.png,1
15096.png,1
15097.png,1
15098.png,1
15099.png,1
15100.png,0
15101.png,0
15102.png,0
15103.png,0
15104.png,0
15105.png,1
15106.png,1
15107.png,1
15108.png,1
15109.png,1
15110.png,1
15111.png,1
15112.png,1
15113.png,1
15114.png,1
15115.png,1
15116.png,1
15117.png,1
15118.png,0
15119.png,0
15120.png,0
15121.png,0
15122.png,0
15123.png,0
15124.png,1
15125.png,1
15126.png,1
15127.png,1
15128.png,1
15129.png,1
15130.png,1
15131.png,0
15132.png,0
15133.png,0
15134.png,1
15135.png,1
15136.png,1
15137.png,1
15138.png,1
15139.png,0
15140.png,1
15141.png,1
15142.png,1
15143.png,0
15144.png,0
15145.png,0
15146.png,1
15147.png,1
15148.png,1
15149.png,0
15150.png,1
